node_1,node_2,edge
semi-supervised semantic segmentation,labeled data,semi-supervised semantic segmentation has achieved promising performance with a small fraction of labeled data
semi-supervised semantic segmentation,unlabeled data,most existing studies treat all unlabeled data equally and barely consider the differences and training difficulties among unlabeled instances
instance-specific supervision,model's evolution,Differentiating unlabeled instances can promote instance-specific supervision to adapt to the model’s evolution dynamically
differences,instance-specific supervision,"In this paper, we emphasize the cruciality of differences and propose an instance-specific and model-adaptive supervision for semi-supervised semantic segmentation"
imas,semi-supervised semantic segmentation,"In this paper, we emphasize the cruciality of differences and propose an instance-specific and model-adaptive supervision for semi-supervised semantic segmentation, named iMAS"
imas,performance,"Relying on the model’s performance, iMAS employs a class-weighted symmetric intersection-over-union to evaluate quantitative hardness of each unlabeled instance"
imas,training,iMAS supervises the training on unlabeled data in a model-adaptive manner
imas,augmentation,iMAS dynamically adjusts the augmentation for each instance such that the distortion degree of augmented instances is adapted to the model’s generalization capability across the training course
semantic segmentation,large datasets,"Semantic segmentation studies have achieved significant progress, relying on large datasets with high-quality pixel-level annotations."
semantic segmentation,semi-supervised semantic segmentation (sss),Semi-supervised semantic segmentation has been proposed as a solution to reduce the requirement for labeled data in semantic segmentation studies.
semi-supervised semantic segmentation (sss),labeled data,Semi-supervised semantic segmentation aims to mitigate the requirement for labeled data which is essential in achieving significant progress in semantic segmentation studies.
semi-supervised semantic segmentation (sss),unlabeled data,Semi-supervised semantic segmentation utilizes unlabeled data along with labeled data to improve performance in segmentation.
self-training (st),consistency regularization (cr),Self-training and consistency regularization are two main branches of approaches in semi-supervised semantic segmentation.
self-training (st),data perturbations,Self-training approach follows a scheme of selective re-training on labeled and unlabeled data alternatively to improve segmentation performance.
consistency regularization (cr),data perturbations,Consistency regularization-based approaches tend to apply data or model perturbations for improving prediction consistency in semantic segmentation.
consistency regularization (cr),unlabeled data,Consistency regularization approaches enforce prediction consistency between different perturbed views of unlabeled data in semantic segmentation.
strong data perturbations,cutmix,Strong data perturbations like CutMix have been shown to significantly benefit the performance of semi-supervised semantic segmentation training.
consistency regularization (cr),contrastive learning techniques,Current state-of-the-art approaches integrate advanced contrastive learning techniques into consistency regularization-based approaches to exploit unlabeled data more efficiently for segmentation.
cr-based approaches,unlabeled data,"CR-based approaches aim to exploit unlabeled data efficiently by incorporating techniques from [21, 24]."
unlabeled data,pseudo-labels,"Works in [21, 24] aim to rectify pseudo-labels through training an additional correcting network."
unlabeled data,learning difficulties,Majorities of SSS studies treat unlabeled data equally and ignore differences and learning difficulties among samples.
unlabeled data,perturbing instances,Perturbing unlabeled data indiscriminately can lead to over-perturbation of difficult-to-train instances.
model,generalization capability,Over-perturbations from indiscriminate perturbation of data can exceed the generalization capability of the model.
model,effective learning,Over-perturbations hinder effective learning from unlabeled data.
model,distribution,Hurt data distribution by improper perturbations as discussed in [47].
sss studies,consistency losses,"In most SSS studies, consistency losses on different unlabeled instances are minimized in an average manner."
consistency losses,model overfitting,Blindly averaging consistency losses can lead to model overfitting to noisy supervision.
instance differences,instance-specific supervision,Instance differences are emphasized to provide instance-specific supervision on unlabeled data in a model-adaptive way.
unlabeled samples,instantaneous instance 'hardness',Design an instantaneous instance 'hardness' to estimate generalization ability and current training difficulties in differentiating unlabeled samples.
hardness,generalization ability,Hardness is used to estimate the current generalization ability of the model.
hardness,training difficulties,Hardness is also used to estimate the current training difficulties of distinct unlabeled samples.
evaluation,training status,The evaluation of hardness is closely related to the training status of the model.
evaluation,model's performance,Hardness evaluation is assessed based on the model's performance.
evaluation,adjustment of operations,The evaluation of hardness can be leveraged to adjust operations in the SSS procedure.
model,evolution,A difficult-to-train sample can become easier with the evolution of the model.
data,augmentation,Unlabeled data is weakly augmented by Aw() before fed into both the student and teacher models.
hardness,information utilization,Hardness information can be utilized to apply adaptive augmentation on unlabeled data and weigh the unsupervised loss.
model's weight,update,The teacher model's weight is updated by the exponential moving average of the student model's weight across the training course.
imas,semi-supervised semantic segmentation,iMAS is proposed as an instance-specific and model-adaptive supervision for semi-supervised semantic segmentation.
imas,teacher model,iMAS jointly trains the student and teacher models in a mutually-beneficial manner.
teacher model,student models,The teacher model is an ensemble of historical student models.
teacher model,pseudo-labels,Teacher model generates stable pseudo-labels for unlabeled data.
imas,instance hardness,"In iMAS, the instance hardness of each unlabeled sample is evaluated."
teacher model,segmentation predictions,Class-weighted symmetric intersection-over-union is used to evaluate the segmentation predictions of the teacher and student models.
teacher model,ema teacher,There may be considerable disagreement between predictions of the EMA teacher and the current student.
teacher model,unlabeled data,Teacher model generates stable pseudo-labels for unlabeled data.
teacher model,historical,The teacher model is an ensemble of historical student models.
unlabeled instance,model-adaptive data perturbations,Model-adaptive data perturbations are performed on each unlabeled instance based on evaluation results.
unlabeled instance,weighted consistency loss,An instance-specific weighted consistency loss is minimized to train models in a curriculum-like manner.
imas,model’s generalization capability,"iMAS benefits from an instance-specific and model-adaptive design, which helps it better adapt to the model’s generalization capability throughout the training processes."
imas,state-of-the-art (sota) performance,iMAS obtains state-of-the-art (SOTA) performance on Pascal VOC 2012 and Cityscapes datasets under different partition protocols.
imas,high miou,"iMAS method obtains a high mIOU of 75.3% with only 183 labeled data on VOC 2012, which is 17.8% higher than the supervised baseline and 4.3% higher than the previous SOTA."
imas,sss performance,"iMAS can boost the SSS performance by highlighting the instance differences, without introducing extra network components or training losses."
imas,class-weighted teacher-student symmetric iou,"iMAS performs a quantitative hardness-evaluating analysis for unlabeled instances in segmentation tasks, based on the class-weighted teacher-student symmetric IoU."
imas,instance-specific and model-adaptive sss framework,iMAS proposes an instance-specific and model-adaptive SSS framework that injects instance hardness into loss evaluation and data perturbation to dynamically adapt to the model’s evolution.
related work,cr-based semi-supervised learning,Recent studies on CR-based semi-supervised learning have achieved impressive improvements in classification tasks.
related work,mean-teacher,Mean-Teacher aimed to generate a more robust and accurate solution in semi-supervised learning.
mean-teacher,pseudo-label,Mean-Teacher aimed to generate a more robust and accurate pseudo-label using ensemble techniques.
unlabeled batch,hardness evaluation strategy,VAT aimed to calculate the supervised loss based on the hardness evaluation strategy for the unlabeled batch.
segmentation predictions,weakly-augmented instances,The algorithm aims to obtain segmentation predictions on weakly-augmented instances.
pseudo-labels,teacher model,The algorithm obtains pseudo-labels from the teacher model.
uda,mixmatch,Both UDA and MixMatch improved performance by using more advanced augmentations.
adversarial perturbations,"randomaug, mixup","Performance improvement was achieved by using adversarial perturbations, randomAug, and Mixup."
fixmath,strong augmentations,FixMath inherited the idea of strong augmentations to boost accuracy.
"contrastive learning, distribution alignment, sinkhorn-knopp clustering",neg,"Recent research introduced additional training and supervision techniques like contrastive learning, distribution alignment, Sinkhorn-Knopp clustering, and neg."
contrastive learning,distribution alignment,Both contrastive learning and distribution alignment are techniques used to enhance performance in semi-supervised classification.
contrastive learning,sinkhorn-knopp clustering,Contrastive learning is also compared to Sinkhorn-Knopp clustering as a method for performance enhancement.
contrastive learning,negative training,Contrastive learning is mentioned in conjunction with negative training as ways to enhance performance.
class,segmentation performance,Recent studies aim to achieve dense segmentation performance with only a fraction of labels through various techniques.
rectifying the pseudo-labels,training extra correcting networks,One approach to improving performance is rectifying pseudo-labels by training extra correcting networks.
rectifying the pseudo-labels,re-balancing the classes,Another approach includes re-balancing classes to improve the pseudo-labels.
rectifying the pseudo-labels,using multiple predictions,Rectifying pseudo-labels can also involve using multiple predictions for better results.
rectifying the pseudo-labels,extra losses,Rectifying pseudo-labels can be achieved through the use of extra losses.
rectifying the pseudo-labels,stronger augmentations,Rectifying pseudo-labels may also include utilizing stronger augmentations for improved results.
rectifying the pseudo-labels,advanced contrastive learning,Rectifying pseudo-labels is discussed in relation to the advanced contrastive learning for better performance.
instance hardness,hard example mining,Instance hardness is closely related to hard example mining as studied in the field of curriculum learning.
hard example mining,curriculum learning,These are techniques used in machine learning to deal with the difficulty of training instances and learning from a curriculum approach.
hard example mining,instantaneous training losses,The evaluation of hard example mining relies on the training losses at a specific moment during the training process.
hard example mining,historical training losses,The evaluation of hard example mining relies on the cumulative training losses over the training history.
hard example mining,ground truths,Hard example mining is evaluated based on how well it captures the ground truth labels.
hard example mining,hardness measurements,The concept of hardness in training instances is a critical aspect of hard example mining.
hard example mining,unlabeled instances,Hard example mining faces challenges when dealing with instances that lack accurate label information.
curriculum learning,unlabeled instances,Curriculum learning also encounters difficulties when handling instances without precise label information.
hard example mining,hard and easy groups,Some methods in hard example mining categorize samples into hard and easy groups based on their level of difficulty.
hard example mining,quantitative hardness analysis,"While some approaches focus on qualitative analysis, there is a need for more quantitative hardness analysis in tasks like segmentation."
curriculum learning,instantaneous training losses,The evaluation of curriculum learning also takes into account the training losses at specific instances during training.
curriculum learning,historical training losses,The evaluation of curriculum learning relies on the cumulative training losses over the training history.
curriculum learning,ground truths,Curriculum learning aims to learn based on the ground truth labels provided.
instantaneous training losses,ground truths,The training losses at a specific moment are compared with the ground truth labels to evaluate the training process.
