node_1,node_2,edge
zero-shot quantization,deep neural networks,"Zero-shot quantization (ZSQ) is a method for compressing and accelerating deep neural networks, particularly when full-precision models are inaccessible."
network quantization,synthetic samples,"In Zero-shot quantization (ZSQ), network quantization is performed using synthetic samples, and the quality of synthetic samples heavily influences the performance of quantized models."
quantized models,synthetic samples,Quantized models obtained using existing ZSQ methods suffer from performance degradation on hard samples due to the easy fit of synthetic samples by the models.
hast,existing zsq methods,The proposed HArd sample Synthesizing and Training (HAST) method seeks to address the issue of performance degradation in quantized models compared to existing ZSQ methods.
full-precision models,quantized models,HAST aligns features extracted by full-precision and quantized models in order to ensure similarity between the features extracted by these two models.
dnns,image classification,Deep neural networks (DNNs) have achieved success in various domains including image classification.
dnns,object detection,Deep neural networks (DNNs) have achieved success in various domains including object detection.
dnns,semantic segmentation,Deep neural networks (DNNs) have achieved success in various domains including semantic segmentation.
dnns,resource-constrained edge devices,DNNs are challenging to deploy on resource-constrained edge devices due to rapid growth of parameters and computational complexity
network quantization,full-precision models,Network quantization aims to represent full-precision models with low-bit integers for high compression rate and inference-acceleration rate
network quantization,training data,"Training data is assumed to be available for network quantization process, but it may be inaccessible due to privacy and security issues"
zero-shot quantization (zsq),training data,ZSQ is developed to quantize networks without accessing the training data
zsq,network quantization,"ZSQ is an approach to quantize networks without having access to training data, different from the traditional network quantization methods"
network quantization,weight equalization,"In ZSQ, some works perform network quantization by weight equalization."
network quantization,bias correction,"In ZSQ, some works perform network quantization by bias correction."
network quantization,weight rounding strategy,"In ZSQ, some works perform network quantization by weight rounding strategy."
network quantization,synthetic data,"To promote the performance of quantized models, advanced works propose to leverage synthetic data for network quantization."
synthetic data,quantized models,"Specifically, they fine-tune quantized models with data synthesized using full-precision models, achieving promising improvement in performance."
synthetic data,synthetic sample generation,"Much attention has been paid to the generation of synthetic sample, since high-quality synthetic samples lead to high-performance quantized models."
synthetic data,generative models,Recent works employ generative models to synthesize data with fruitful approaches.
synthetic data,sample difficulty,Variation of error rate with sample difficulty.
synthetic data,sample difficulty,Distribution visualization of sample difficulty using GHM [30].
test samples,different difficulties,"Test samples have different difficulties, which affects the error rate."
distribution visualization,sample difficulty,Distribution visualization is used to show the difficulty level of samples.
synthetic samples,quality,The quality of synthetic samples is limited by the generator.
noise distribution,optimization,The noise distribution is optimized for synthesizing samples.
synthetic samples,intraq,IntraQ focuses on the property of synthetic samples.
zsq methods,synthetic samples,ZSQ methods leverage synthetic samples for performance gains.
real data,synthetic data,There is a performance gap between models trained with real data and those trained with synthetic data.
generalization error,real data,The difference in generalization error between models trained with real data and synthetic data is studied.
models,generalization error,Models trained with synthetic data lead to larger generalization errors than those trained with real data.
synthetic data,generalization errors,Synthetic data lead to a more significant gap between training and test accuracy than real data.
