node_1,node_2,edge
contrastive language-image pre-training (clip),2d zero-shot and few-shot learning,CLIP achieves promising results in 2D zero-shot and few-shot learning.
contrastive language-image pre-training (clip),3d scene understanding,Applying CLIP to help the learning in 3D scene understanding has yet to be explored.
contrastive language-image pre-training (clip),clip2scene,The paper investigates how CLIP knowledge benefits 3D scene understanding and proposes CLIP2Scene.
clip2scene,2d image-text pre-trained models,CLIP2Scene transfers CLIP knowledge from 2D image-text pre-trained models to a 3D point cloud network.
clip2scene,3d network,CLIP2Scene pre-trains a 3D network via semantic and spatial-temporal consistency regularization.
semantic-driven cross-modal contrastive learning framework,3d network,The Semantic-driven Cross-modal Contrastive Learning framework pre-trains a 3D network via semantic and spatial-temporal consistency regularization.
3d network,semantic and spatial-temporal consistency regularization,The 3D network is trained via semantic and spatial-temporal consistency regularization.
positive and negative point samples,contrastive loss,Positive and negative point samples are selected using CLIP's text semantics and employed in the contrastive loss to train the 3D network.
point cloud features and their corresponding image features,temporal coherence,Consistency is forced between the temporally coherent point cloud features and their corresponding image features.
miou,nuscenes,The mIoU metric is mentioned in relation to the nuScenes dataset with a specific performance percentage.
miou,scannet,The mIoU metric is mentioned in relation to the ScanNet dataset with a specific performance percentage.
clip2scene,3d scene understanding,The proposed framework CLIP2Scene is aimed at enhancing 3D scene understanding by leveraging CLIP knowledge for pre-training a 3D point cloud segmentation network.
clip2scene,semantic-driven cross-modal contrastive learning,CLIP2Scene is described as a Semantic-driven Cross-modal Contrastive Learning framework that utilizes CLIP knowledge and semantic and spatial-temporal consistency regularization for pre-training a 3D point cloud segmentation network.
clip2scene,self-supervised methods,"CLIP2Scene is compared with other self-supervised methods in terms of performance, demonstrating significant improvements."
3d scene understanding,autonomous driving,3D scene understanding is highlighted as fundamental in applications like autonomous driving.
3d scene understanding,robot navigation,The importance of 3D scene understanding is emphasized in the context of robot navigation.
deep learning-based methods,3d point cloud data,Deep learning-based methods have shown impressive performance on 3D point cloud data according to the mentioned references.
3d annotations,expensive to acquire,The challenges of acquiring high-quality 3D annotations are highlighted as being costly.
novel objects,never recognized,Existing methods are mentioned to fail in recognizing novel objects that have not been encountered before.
annotations,objects,Annotations are expensive to acquire and typically fail to recognize novel objects that are never seen in the training data.
annotations,model,Extra annotation efforts may be needed to train the model on recognizing novel objects.
model,novel objects,The model needs extra training efforts to recognize novel objects.
contrastive vision-language pre-training (clip),2d vision,CLIP provides a new perspective to mitigate issues in 2D vision.
clip,open-vocabulary recognition,CLIP was trained on image-text pairs to achieve promising open-vocabulary recognition.
maskclip,clip,MaskCLIP explores semantic segmentation based on CLIP.
maskclip,semantic segmentation,MaskCLIP can be used for semantic segmentation of novel objects with minimal modifications.
pointclip,clip,PointCLIP reveals the zero-shot classification ability of CLIP.
pointclip,2d image,PointCLIP generalizes the classification ability from 2D image to 3D point cloud.
pointclip,3d point cloud,PointCLIP projects a point cloud frame into different views of 2D depth maps to bridge the modal gap.
studies,clip,Studies indicate the potential of CLIP in enhancing 2D segmentation and 3D classification performance.
knowledge,3d scene understanding,How CLIP's knowledge benefits 3D scene understanding is still underexplored.
cross-modal knowledge distillation methods,optimization-conflict issue,The optimization-conflict issue arises from cross-modal knowledge distillation methods suffering from some positive pairs being regarded as negative samples for contrastive learning.
positive pairs,negative samples,"Some positive pairs are regarded as negative samples for contrastive learning, leading to unsatisfactory representation learning."
multi-sweep point cloud,temporal coherence,"The previous methods ignore the temporal coherence of the multi-sweep point cloud, failing to utilize the rich inter-sweep correspondence."
semantic-driven cross-modal contrastive learning framework,clip's semantic and visual information,The Semantic-driven Cross-modal Contrastive Learning framework proposed fully leverages CLIP's semantic and visual information to regularize a 3D network.
semantic consistency regularization,clip's text semantics,Semantic Consistency Regularization is proposed to utilize CLIP's text semantics for selecting positive and negative point samples for less-conflict contrastive learning.
spatial-temporal consistency regularization,clip's image pixel feature,Spatial-Temporal Consistency Regularization uses CLIP's image pixel feature to impose a soft consistency constraint on temporally coherent point features.
image-to-point calibration,imperfect image-to-point calibration,Spatial-Temporal Consistency Regularization operation alleviates the effects of imperfect image-to-point calibration.
pre-trained network,3d scene understanding,Several downstream tasks are conducted on indoor and outdoor datasets to verify how the pre-trained network benefits 3D scene understanding.
annotation-free semantic segmentation,maskclip,Annotation-free semantic segmentation task follows MaskCLIP approach.
annotation-free semantic segmentation,maskclip,MaskCLIP is used for placing class names into multiple hand-crafted templates as prompts and averaging the text embeddings generated by CLIP to conduct the annotation-free segmentation.
annotation-free semantic segmentation,clip,CLIP is used to generate text embeddings which are averaged to conduct the annotation-free semantic segmentation.
3d scene understanding,clip,CLIP knowledge is distilled to a 3D network for 3D scene understanding in the first work.
