node_1,node_2,edge
large-scale transformer models,downstream vision language tasks,Large-scale Transformer models bring significant improvements for various downstream vision language tasks with a unified architecture.
large-scale transformer models,inference speed,"The performance improvements come with increasing model size, resulting in slow inference speed and increased cost for servering."
large-scale transformer models,model size,"The performance improvements come with increasing model size, resulting in slow inference speed and increased cost for servering."
inference speed,cost for servering,Resulting in slow inference speed and increased cost for servering.
predictions,computation,"While some certain predictions benefit from the full computation of the large-scale model, not all inputs need the same amount of computation to conduct, potentially leading to computation resource waste."
early exiting,computational power,"To handle this challenge, early exiting is proposed to adaptively allocate computational power in term of input complexity to improve inference efficiency."
early exiting,input complexity,"To handle this challenge, early exiting is proposed to adaptively allocate computational power in term of input complexity to improve inference efficiency."
output confidence,input complexity,Existing early exiting strategies usually adopt output confidence based on intermediate layers as a proxy of input complexity to incur the decision of skipping following layers.
output confidence,decision,Existing early exiting strategies usually adopt output confidence based on intermediate layers as a proxy of input complexity to incur the decision of skipping following layers.
early exiting strategies,output confidence estimation,"However, such strategies cannot be applied to encoder in the widely-used unified architecture with both encoder and decoder due to difficulty of output confidence estimation in the encoder layers."
encoder,decoder,"However, such strategies cannot be applied to encoder in the widely-used unified architecture with both encoder and decoder due to difficulty of output confidence estimation in the encoder layers."
computation power,early exiting,It is suboptimal in term of saving computation power to ignore the early exiting in encoder component.
early exiting,vision language models,"To address this issue, we propose a novel early exiting strategy for unified vision language models."
encoder,mue,"By decomposing the image and text modalities in the encoder, MuE is."
text modalities,encoder,"By decomposing the image and text modalities in the encoder, MuE is."
mue,image and text modalities,"MuE decomposes the image and text modalities in the encoder, allowing it to skip different layers in terms of modalities for improved inference efficiency while minimizing performance drop."
mue,snli-ve and ms coco datasets,Experiments on SNLI-VE and MS COCO datasets show that MuE can reduce expected inference time by up to 50% and 40% while maintaining 99% and 96% performance respectively.
transformer-based models,multi-modal transformer-based large-scale models,Recent advances in multi-modal Transformer-based large-scale models have brought improvements across various vision language tasks.
transformer-based models,unified sequence-to-sequence architecture,The unified sequence-to-sequence architecture has attracted attention as a potential universal computation engine for diverse tasks in the context of Transformer-based models.
large-scale models,expensive computational cost,The expensive computational cost of large-scale models usually hinders their applications in real-time scenarios despite their unattainable performance.
model size,input computation,"The scaling effect suggests that the performance of the model benefits from its increased size, but not every input requires the same amount of computation to achieve similar performance."
early exiting,input layers,Early exiting is a popular method to reduce computational costs by adaptively skipping layers on top of the input while preserving the general knowledge of the large-scale model.
encoder-only models,early exiting decisions,Existing studies aim to deal with early exiting decisions for encoder-only models
decoder components,encoder-decoder architectures,Existing studies aim to deal with early exiting decisions for decoder components in encoder-decoder architectures
single-component strategies,computation cost,single-component strategies may be sub-optimal in terms of saving computation cost
sequence-to-sequence architecture,early exiting,investigate how to perform early exiting for both encoder and decoder components in a sequence-to-sequence architecture
layer-wise input similarities,exiting decision,make the exiting decision based on the intermediate layer-wise input similarities without going through the following layers
modality decomposition mechanism,large-scale multi-modal models,propose a modality decomposition mechanism to enable early fusion large-scale multi-modal models
early fusion,large-scale multi-modal models,Early fusion is enabled in large-scale multi-modal models to break the tie between modalities and provide flexible decision-making capabilities.
early fusion,mue,"Comparison between MuE and other State-of-the-art early existing methods shows that MuE can reduce inference time with minimal performance drop, showcasing the effectiveness of early fusion."
layer-wise task loss,each layer,"A layer-wise task loss design enforces each layer to output informative features for the final task, contributing to maintaining task performance with reduced time."
mue,inference time,"MuE is shown to largely reduce the inference time compared to other methods, with minimal impact on performance."
mue,sequence-to-sequence architecture,"MuE extends early exiting choices to both encoder and decoder of sequence-to-sequence architecture, showcasing pioneering work in this area."
modalities,modalities encoder,Modalities encoder in early-fusion pre-trained models is decomposed to bring additional improvements in terms of inference efficiency.
layer-wise task loss,decoder,"Layer-wise task loss effectively links each layer in the decoder to the final task, aiding in maintaining task performance when significant time reduction is needed."
method,inference time,The method largely reduces the inference time of vision language models by up to 50% with minimal performance drop.
method,vision language,The method shows promising results on several vision language benchmark datasets.
vision language,transformer-based model,The Transformer-based model brings significant improvements to diverse downstream vision language tasks.
vision language,sequence-to-sequence architecture,Efforts leverage the sequence-to-sequence architecture to unify diverse tasks in a generation manner.
sequence-to-sequence architecture,universal computation engine,The sequence-to-sequence architecture builds the universal computation engine through unifying diverse tasks.
vision language models,inference costs,The expensive inference costs hinder the application of large-scale vision language models in real-world scenarios.
sequence-to-sequence model,challenges,Extending the sequence-to-sequence model to unified architecture is non-trivial due to dependencies in making decisions for exiting decisions and difficulties in applying confidence classifiers.
encoder,decoder,"The encoder and decoder are mentioned together in the context, indicating a relationship between the two components in sequence-to-sequence framework."
early exiting strategies,layer-wise input similarity,"The proposed early exiting strategies are based on layer-wise input similarity, showing a relationship between the two concepts."
confidence classifiers,skip the encoder layer,"There is a need to apply confidence classifiers to skip the encoder layer before going through the decoder layer for task output, indicating a dependency relationship."
layer-wise similarity,certain threshold,"The model is encouraged to skip following layers in both encoder and decoder when the layer-wise similarity reaches a certain threshold, showing a condition-based relationship."
saturation observation,hidden-state of each transformer layer,"The saturation observation indicates that the hidden-state of each Transformer layer arrives at a saturation status as going into deep layers, establishing a relationship between the two concepts."
inference efficiency,large-scale models,"Improving inference efficiency of large-scale models is a key focus, demonstrating the relationship between the two concepts."
knowledge distillation,quantization,"Efforts for improving inference efficiency include knowledge distillation and quantization, suggesting a relationship between the two methods."
weight pruning,early exiting,"Weight pruning and early exiting are explored methods for improving inference efficiency, indicating a relationship between the two concepts."
